geneID	Compound_A_Low	Compound_A_Mid	Compound_A_High
102552530	1.909798233	4.364374509	2.137586176
102552625	0.269955956	0.329012833	-0.023876477
102552654	0.946640156	-0.179722514	0.795952515
102552664	-1.19496266	0.439276376	-0.689369483
102552669	-3.632420858	-1.853708768	-1.356623081
102552675	-0.183188956	0.493872785	-0.376668979
102552722	0.138468982	0.659592314	0.945463916
102552773	-0.449696801	-0.570173801	-0.866781231
102552794	-1.052636942	-0.383636886	-0.420200522
102552808	1.066722517	1.409072566	0.597558273
102552818	1.806529747	0.883907569	2.133121735
102552820	-0.085486555	-0.174753732	-0.761735928
102552830	0.676034121	-0.267432843	0.352042303
102552880	0.686782007	-0.585384376	0.092747285
102552888	2.034695977	2.297044021	0.251016124
102552895	2.18345447	0.481903699	1.198900744
102552909	0.683457536	0.733869147	0.58978498
102552920	0.858155419	1.620796924	0.541369402
102552970	0.84203937	2.49127671	1.690944531
102552995	0.985360204	-0.572201003	-1.274851518
102553002	1.575243576	1.385485658	1.177370676
102553043	3.657294508	1.448509085	1.854965508
102553093	-0.272958359	1.077961146	-0.198873658
102553109	0.325628374	-0.116548885	0.052056852
102553131	0.825725163	0.756484272	1.318456098
102553140	-0.87721981	-0.686004668	-1.118162348
102553173	3.393282466	1.523964615	3.913898543
102553190	0.322588593	-0.608837801	-0.716191112
102553264	-0.132336441	2.21870618	-0.290124177
102553298	0.219405797	0.616163417	0.216913211
102553383	-2.872023638	-1.946299969	-1.925327065
102553465	-0.133738798	0.41115924	-1.236164605
102553502	0.710606356	1.844125764	-0.60740063
102553514	-1.250841959	-0.187926179	-0.784965095
102553524	-0.032714238	0.454023656	-0.563415631
102553528	0.100562824	0.061420515	0.934291055
102553536	-0.203646766	0.556208812	-0.332937321
102553541	-0.652338867	0.294665594	0.209258665
102553587	-0.954823396	-0.835455352	0.69025716
102553701	1.382867764	-0.537654018	0.418348125
102553732	0.849610758	1.619591183	1.337883424
102553760	-0.461583038	0.06289104	-1.191516617
102553820	1.629242312	0.981157766	0.927896323
102553824	-0.571585425	-1.022971707	0.693018591
102553842	-0.007053755	1.215445525	1.468879607
102553866	-0.06993218	1.077346974	0.408481295
102553868	-0.622901478	0.631304281	-0.312251707
102553883	0.992933881	2.001937097	3.564871927
102553902	1.162118691	0.680577319	-0.365735545
102553917	0.267365074	-1.313792208	0.176860594
102553921	0.77453125	1.76162899	1.824402798
102553942	-0.965872492	-0.542507759	-0.626942479
102553944	0.696234085	1.977009453	0.416811242
102553962	1.135489459	0.17024985	0.345275769
102553978	0.829388914	-0.03033445	0.283505644
102553981	1.107551185	0.923791587	-0.475593062
102554026	0.59121169	1.253386136	-0.690220143
102554055	1.370068761	0.711564663	0.882428315
102554070	2.052594186	0.892466093	0.485127717
102554078	1.396120289	-0.953433272	-1.378635757
102554082	-0.195054972	0.763892823	-0.811846239
102554178	0.226563038	0.327286571	0.145740539
102554187	-0.80055028	-1.336371598	-1.099845948
102554214	-1.622735687	-0.127059041	-1.314022455
102554233	0.085747986	0.371924175	0.110157971
102554302	0.903672488	0.421737038	1.354713069
102554315	-0.281834238	1.463127726	-0.234142494
102554355	0.563274296	0.838120773	-1.104500431
102554372	1.537998319	-0.002464371	-0.232262076
102554398	-0.994256839	-0.02470165	1.445154376
102554403	0.693802881	-1.463182919	-0.438248996
102554481	0.875213393	1.44168244	-1.0654985
102554489	-1.276747106	-0.716627026	0.438365666
102554507	0.506414407	0.664090695	2.270746999
102554570	-3.274173163	0.296591787	-2.187668131
102554579	-0.786085549	-0.21379494	0.943147883
102554586	-0.86021736	0.049398816	-0.877731927
102554609	0.444825021	1.20163373	-0.390091244
102554622	-1.566183398	-0.76271538	-0.665680843
102554630	0.291420127	0.533490842	-1.038002335
102554639	0.273582818	0.878612296	2.175766541
102554645	-0.024643028	0.79895793	0.980366165
102554668	0.67704104	-1.89341756	0.693303418
102554727	-0.247828504	0.330681677	1.421066341
102554740	0.160479442	0.312205692	-0.305537385
102554754	0.069279511	-0.056248506	-1.995722961
102554789	0.997349274	-0.934319846	-1.078315917
102554796	0.503584739	-0.649855836	-0.22951651
102554819	-0.521962468	-0.883922331	-1.567582183
102554860	-0.347101094	-0.543769728	-0.964079465
102554879	-0.200376885	-0.147050743	0.845010153
102554881	-0.962843656	0.522220284	0.580893025
102554883	0.41225706	-0.47924144	-0.189486031
102554884	1.426009488	-0.738924254	-0.186790879
102554959	0.051326763	-0.278864037	0.377612961
102554996	0.343649594	0.225316215	0.618410557
102555030	-1.23517014	0.59187319	-0.145951049
102555037	1.332286466	-0.438109826	0.265975908
102555054	2.2080902	0.165688071	0.644479194
102555063	1.10649008	-0.264123577	0.60242848
102555078	0.657026021	-0.187387766	0.34143814
102555079	-0.038479036	0.831759996	-0.08431949
102555086	1.315437292	0.501282519	3.819638356
102555109	0.44742164	1.140064928	0.95859106
102555145	-0.275262292	0.825590765	1.814010381
102555173	0.881057825	1.824668015	-0.519599576
102555246	-0.701177399	-1.259471742	0.974600865
102555274	-1.158210222	-0.199613102	-1.609750338
102555298	-0.773273554	-1.573297586	0.529396605
102555377	-2.281469636	0.68830825	-2.66179097
102555400	-0.640619928	-2.101421903	-1.045270375
102555451	1.789588368	-0.189198697	-0.098671008
102555465	1.107375672	-0.532982443	0.464425822
102555472	0.766747465	0.864845468	1.468598919
102555491	1.13816028	-0.185247009	-1.524751513
102555503	1.034539726	0.563091763	0.114138095
102555525	-0.429503955	-0.140171161	-0.659686772
102555574	2.284386405	2.726254521	0.201733646
102555617	0.173282301	-0.039305972	0.021892603
102555635	0.849952663	0.374156529	-0.045500065
102555688	-1.020223341	-1.713378303	-0.442339263
102555690	-2.812389899	-3.688346654	-1.237691385
102555739	1.717904421	0.655406252	0.629269594
102555751	0.060520715	2.233276069	0.521920102
102555756	0.119032835	2.392278538	1.763065518
102555762	2.092102781	-0.146745545	1.743098488
102555788	0.955133296	-0.441274148	0.046902601
102555797	-0.891642934	-0.510437918	-0.883156779
102555810	-1.19555151	-0.661688091	-1.040108005
102555825	0.375873896	-0.68120639	-0.819312705
102555876	1.281027785	1.127997811	1.047301475
102555911	0.79260767	0.981360926	1.759896623
102555913	0.94645691	2.02097341	0.319049847
102555995	-0.167697616	-0.834243079	1.456791989
102556004	0.007382583	0.332855741	-2.052541712
102556054	-1.594311819	-2.467960082	-0.505434394
102556092	-1.413370114	-0.663540732	0.883032807
102556093	-1.404633034	-0.340130977	-1.566047794
102556108	0.527456097	1.006849417	2.867936779
102556119	0.793980382	1.21276321	0.671542706
102556148	0.058788718	0.510101946	1.288724089
102556209	0.117662001	0.435308036	0.529915982
102556224	0.38401471	0.230720906	1.455224742
102556249	-0.88950187	0.050017649	-2.977205211
102556259	-0.279399772	-0.308795164	-1.256397361
102556277	1.046179314	0.528610162	0.652014226
102556290	0.431775097	0.072804266	-2.080766122
102556412	-1.4372203	0.200326697	-2.100813903
102556416	-0.557413901	-2.518872559	-0.110400602
102556459	0.173144749	0.902736189	1.319347293
102556470	0.253254989	-0.896996209	-1.344701875
102556485	-1.10076179	-1.507849791	-1.061471418
102556489	-1.375918037	0.190408426	-3.181495688
102556495	-1.274518987	0.782860112	0.557063984
102556496	-0.499150643	1.115288311	-0.185237435
102556515	1.340381588	1.065614373	-0.855259122
102556753	0.600777313	1.097084163	0.375276464
102557080	1.364489165	-1.936583014	0.839002041
102557165	1.344799397	-0.095804237	1.497831548
102557307	-0.711957964	-1.185110407	-0.055501878
102557324	-0.946271369	-1.354237814	0.940277405
102557354	0.690452425	1.8817829	0.740486953
102557489	2.357916173	1.279601261	1.237650436
102557494	0.801763172	0.642458994	0.256952883
102557498	1.328393226	2.252787051	-0.140461403
102557529	0.229684606	-0.709767199	-0.1400344
102557559	-0.599712332	1.504167689	0.467516676
102557574	-0.089237827	-0.038756976	-0.077275151
103690123	0.362549045	-0.908690474	-0.923171258
103690132	-0.784108283	-1.23170856	-0.481336867
103692984	1.040752009	1.513085033	1.15506943
103693340	2.259993604	0.77308181	0.660211341
104968332	0.785005686	-0.293622938	-0.526356978
106182183	-0.701727594	-0.524636058	-0.849879108
106182250	-0.058135627	0.518266811	0.814881708
106456572	-0.759776978	2.764484258	-0.183597358
112400	-0.698616656	-1.309749868	0.13551325
113882	0.392776481	1.300085529	-0.985886677
113886	-0.31536118	-1.285518288	-1.453111478
113892	-1.504689957	-0.311355885	-2.404213512
113893	0.80801016	0.583494527	0.358133559
113894	-1.038556238	-2.52522539	-2.108262513
113898	-1.098225611	-1.130343916	-2.370154265
113901	0.481251031	0.947521354	0.168506312
113902	0.031153205	0.023072712	-2.646554774
113906	-0.755780163	-1.984899283	-2.050540202
113907	-0.215457494	-1.996406877	-2.14320243
113910	1.462073804	4.132696706	0.969379321
113911	0.257677522	-0.129762575	0.899621534
113912	1.46981578	1.626277398	0.964865537
113914	-0.221511637	0.849708202	0.956932754
113917	0.670527373	1.241741648	2.227147555
113918	-0.716138417	-0.772742633	-0.07084999
113922	0.152795089	0.733439316	2.999150803
113927	0.657111506	0.696821005	0.070705697
113929	0.078916275	1.175958567	0.047573731
113931	0.206191292	-0.421895135	0.617907025
113936	-0.279106915	-1.837104139	0.232856906
113937	0.665128531	-1.222358813	-0.205771543
113940	1.036853173	0.698570827	3.160615021
113947	1.694912655	-1.567617836	-0.646972808
113948	-0.163827065	1.245219215	0.613476116
113955	0.089056854	-0.906885877	2.310328024
113956	-0.021030431	-0.12996732	-1.952037283
113958	0.957321146	1.527623163	2.450159049
113959	1.215670393	1.763715229	4.346431858
113960	-1.571209257	-2.88704724	-1.265825572
113961	-0.154347706	-0.560778262	0.604519169
113965	0.638700972	0.109404984	-2.482508824
113970	0.380494362	0.079912253	0.716655838
113975	0.161090524	-0.430205959	-0.225378232
113976	-0.934139953	-1.138876313	0.981797766
113983	1.198407596	0.137305543	0.367710213
113984	-0.569918091	-0.306135097	-0.214450177
113990	0.992118813	-0.759217493	-0.126784071
113995	0.216296781	0.783930821	0.091702762
114002	0.464453031	-0.871367572	-1.88939547
114004	-1.798454169	-1.930621355	-2.373413643
114005	0.184850841	-0.915903508	-0.785388568
114017	0.005135915	-0.79515152	-1.691647748
114020	0.537308765	0.578764884	1.043600943
114022	-0.034283622	-1.414927181	-1.806626501
114023	-0.961005353	-0.60889736	0.214407189
114024	-0.947183048	-2.689807452	-3.782971966
114027	-0.842081136	-2.118898137	-0.189652955
114028	-0.620659487	-1.816358199	-0.937615192
114029	-3.601637025	-2.455015669	-0.115764396
114031	-0.358229023	0.009291042	-0.417866177
114032	-0.042287813	2.973340989	0.335566136
114087	0.253961297	-0.031366112	-0.232214116
114089	1.374022703	2.272199052	3.321895732
114090	-0.205015692	-0.447480361	-1.719786695
114091	0.023500708	-0.115577138	2.041976149
114093	0.79792928	-1.3377523	2.080664175
114095	-0.591909851	-0.168871004	0.658662372
114096	-0.572131947	0.923083588	-2.164935904
114097	1.001171433	-1.598108639	-1.675703573
114098	1.713771477	1.233749681	1.34300728
114099	1.87162014	0.314359575	0.889435719
114100	0.852964947	0.477730249	-0.273821453
114101	-0.382270352	-0.584743181	0.487566597
114102	0.062504622	0.186450923	0.006938425
114103	-0.86123658	2.371184487	1.296910604
114104	-0.281497371	0.077941603	-0.190200218
114105	0.21974601	1.269127977	0.293324523
114106	0.322280751	-0.972017221	0.224398969
114107	0.196277311	0.305663919	0.807997195
114108	0.905788464	-0.772305286	-0.430047026
114109	0.292223724	-0.003214266	-0.046072648
114110	1.3714511	0.588833252	0.637809294
114111	-0.655051466	1.122524158	0.927810259
114113	0.543878271	1.294416092	0.637071728
114114	-0.31506667	0.865763602	1.245645872
114115	-0.318842906	-0.596414628	-1.318998886
114116	-0.616743926	-2.143064445	-0.853938709
114117	-1.263850602	0.854453876	-0.294335773
114119	-1.085684553	-0.640729038	-0.560785539
114120	-0.432204978	-1.146558264	-1.961304801
114122	0.706480236	0.775181328	-0.205010814
114123	0.282619147	0.550376646	0.675594181
114124	-0.518895034	-0.182854609	-0.249862667
114125	0.187162	0.568074954	0.13935562
114200	-1.236666386	-0.201865075	1.083725127
114202	0.984871317	0.722715501	0.879997962
114203	1.402007481	0.703618761	0.934033249
114205	0.065476865	-0.409542401	-1.840327907
114206	-1.773673242	-1.683087353	-1.415870371
114207	-0.071902428	-1.756996707	0.245586287
114208	-0.126810237	-1.855358513	-2.832705919
114209	0.936265828	2.271152873	0.792311275
114210	0.339021021	1.317434705	0.093523888
114212	-0.167400674	0.093529322	0.894151868
114213	-1.288648576	-0.582807551	-1.864661826
114214	0.361796118	-0.286824358	-0.03166707
114215	0.101433872	1.41154517	0.780822993
114216	0.601272979	-0.072882019	0.374938419
114243	0.748037878	2.420585846	0.875373904
114244	0.624286988	0.014618677	-1.2831223
114245	-1.125660304	-0.306513731	-2.840468531
114246	-0.467896256	0.272044022	-0.787845444
114247	0.531218321	1.122103835	3.35631657
114248	-0.891911493	-0.807915904	-2.664641276
114300	0.027383994	0.558740443	-0.752911918
114481	0.197870236	-0.823530013	-0.574720417
114483	-0.154392729	0.1684485	0.577235145
114487	0.733759128	0.53938265	1.851688911
114488	-0.183273935	-0.316003405	1.366474332
114489	-0.45301273	-2.308170716	0.146678719
114490	-0.696549579	2.205154941	-1.162474996
114491	-1.142640031	-0.380267374	-1.64101525
114492	0.349300167	-0.629551262	-1.364551227
114493	-1.24213598	-0.208568811	-0.905672415
114494	-0.953313391	-1.63908368	-0.767153383
114495	-0.276770501	-1.281278315	-1.725256424
114496	-0.012626063	0.659883909	0.548719902
114498	-0.367002098	0.504592342	-0.163628612
114499	-0.02362015	-1.607451662	-3.899439076
114500	0.447725479	1.192790277	-0.276738693
114503	1.759244	0.17251502	0.077270574
114505	0.424222623	0.909295575	5.536778435
114506	0.003359853	0.296850563	-1.009574313
114507	-0.278854796	-0.785683963	-1.540013463
114508	1.53323026	0.554642229	0.686692471
114510	-0.207225438	-0.173047834	-1.01926029
114511	-0.010552865	2.926520493	3.496137713
114512	-0.734382442	-1.285819069	-2.099613099
114513	0.665989476	-0.099708057	0.625556858
114514	-0.692116715	-1.741303384	0.186066457
114515	5.597384263	8.32354102	4.824405834
114516	-0.60515881	-1.515105964	-0.402665695
114517	-0.754843278	0.060956677	1.125572047
114518	1.462150086	1.09194366	0.428648279
114519	-0.091223486	-1.168740481	-1.890984404
114520	-0.227151249	-0.583922556	-1.250857406
114521	-1.050816014	-0.089781423	-1.208557762
114522	0.136327891	-1.260438369	-0.346958213
114523	-1.416647421	0.054224799	1.438402062
114552	-0.160672238	1.792483969	1.579831501
114553	0.341692348	-0.766788089	2.486485734
114554	-0.12487516	0.141034899	0.423889477
114555	-1.148568584	-0.052934006	-3.020525499
114557	-1.336583197	-0.261417079	-0.350888216
114558	0.32961822	-0.245416111	-1.084656484
114559	0.061279071	0.765836552	0.086575153
114560	-0.191055469	0.26067715	-0.559083387
114561	-1.674685186	-2.309670774	-2.640406536
114562	0.374178398	-0.4559671	-0.377225051
114587	-0.931032032	-0.178117354	1.168414264
114589	0.835400431	-0.385858547	0.068820858
114590	-0.960752154	-1.20487126	-0.334358965
114592	-0.717169815	-0.645797792	0.13201462
114593	0.634923089	1.417381413	-0.248589567
114596	-0.743660617	-0.437546736	0.526296796
114597	-0.203728974	-0.376128455	0.875876475
114598	-0.212874876	0.072665624	2.378795463
114612	0.31273882	-1.12679763	0.183258003
114613	-0.718867306	-1.178608834	-1.278399909
114628	0.318148947	0.162617589	-1.280405679
114629	1.380359765	0.59892694	0.435745937
114630	0.04290068	0.126161305	0.638761548
114632	0.440004755	0.929898281	-0.46751118
114633	-0.986632507	1.468833711	1.656269611
114634	0.872791408	0.321805345	1.696499208
114635	2.1045629	-0.993624783	3.882023271
114636	-1.103150438	-1.79138994	-0.327225249
114637	-0.278663261	-0.500860462	-0.565427483
114638	-0.374048486	-0.559383191	0.58127169
114639	-0.780352719	2.005673934	0.965707099
114700	0.95540733	2.924061786	1.346690383
114705	0.342572441	0.467944194	0.653186299
114709	0.843828402	1.780294284	3.722986173
